tweet_id,customer_id,created_at,customer_text,historical_reply
2393898,689218,Fri Nov 10 06:20:41 +0000 2017,@AppleSupport do you know when the next delivery is of iPhone X to Belfast store I’ve been checking every morning but they never get any stock? https://t.co/9uI6Y5g3bj,"@689218 Great question! We know there's lots of excitement around the iPhone X and we certainly understand wanting to get your hands on one soon. You'd want to contact our Sales Support team directly: https://t.co/8yjRd1Xo0i
Have a good weekend!"
2398138,690172,Tue Nov 14 04:37:14 +0000 2017,@AppleSupport my network has been “searching” for a connection for 3 days and sprint says its my phone not their service,@690172 Let's look into this together. We'd like to share a guide with some suggested troubleshooting steps. Let us know if this helps to resolve the issue you're seeing: https://t.co/5KootZbxj1
2398156,690178,Tue Nov 14 04:22:20 +0000 2017,Now the word it wants to act up I️t I’m calling the police @AppleSupport,"@690178 We recently released iOS 11.1.1 to address this issue. Let's create a backup, and follow the steps here: https://t.co/8xihd9VRBM Please let us know if the issue continues in DM. https://t.co/GDrqU22YpT"
2400958,622697,Fri Oct 20 04:03:57 +0000 2017,@AppleSupport my phone battery is dropping 1% every 10 seconds. This is terrible.,@622697 We are here to help. DM us your exact iOS version and we can take a look at this for you. https://t.co/GDrqU22YpT
2401262,438080,Fri Oct 20 04:17:24 +0000 2017,"Hi @AppleSupport, are you guys having issues processing AMEX Cards? It seems like I can’t use my card 2 pay subscriptions anymore, pls help!","@438080 We'd love to help. For billing issues, we'd recommend contacting our iTunes Store team directly: https://t.co/SDIe7UiyJN"
2402125,691097,Tue Nov 14 20:56:30 +0000 2017,"@AppleSupport It has and it showed the backup there but when I select the backup option, it says there’s no backup. I have no idea if that makes sense... but no, nothing is back on the phone.","@691097 Let's move to DM for a closer look. If you go to https://t.co/MdGttkkFL9 from a desktop browser and sign in, do you see your information? https://t.co/GDrqU22YpT"
2402168,691107,Tue Nov 14 06:57:34 +0000 2017,"@AppleSupport please fix your podcast app, it’s been crashing since updating to 11.1.1!!!!",@691107 We'd like to help! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT
2402204,691119,Tue Nov 14 21:48:35 +0000 2017,"@AppleSupport Thanks! My default account for Notes is GMail. When I want to save a website in Notes, the website is saved in the Notes from my iCloud account, not in Notes from my default Gmailaccount. That's strange. https://t.co/52ekCDazlp",@691119 Thank you for the details. Let's check some settings. Tap Settings &gt; Accounts &amp; Passwords. Is your Gmail account selected there for Notes? Please DM us your answer. https://t.co/GDrqU22YpT
2402267,224487,Tue Nov 14 18:04:44 +0000 2017,"@AppleSupport It has never worked in any app for a few years now.

I've tested on iPhone 6 and iPhone X.

Can you make it work on your iPhone?",@224487 We'd be happy to look into this with you further. DM us using the link below and we'll go from there. https://t.co/GDrqU22YpT
2403564,691415,Wed Nov 15 08:48:05 +0000 2017,@AppleSupport Other people are finding difficulties with Java on High Sierra. Something is not good here Apple. Mostly I’m angry and the unethical policy of choosing not to continue supporting your own software that I paid £750 for!! It’s unacceptable to say that to keep using will cost £199!!,@691415 Let's continue in DM together where we can look into this further. You can DM us here: https://t.co/GDrqU22YpT
2403599,692126,Tue Nov 14 13:33:09 +0000 2017,@691422 @AppleSupport omg mine does the exact same!!! always freezes as well ☹️😤,@692126 We want to be sure you can use your iPhone without any issues. Send us a DM and we'll look into this further with you. https://t.co/GDrqU22YpT
2403632,368846,Tue Nov 14 15:52:34 +0000 2017,"@AppleSupport I am using 10.3.3. This is what is happening whilst connected to 3G - has been happening a while now, regardless of which version I'm using https://t.co/RUuFjhfT8w","@368846 We can understand the need to get into the App Store. Follow these steps to backup the device: https://t.co/tHicJHB57O Then look to update the iOS software: https://t.co/ahjigcvFRG

Feel free to let us know if we can be of any further assistance. https://t.co/GDrqU22YpT"
2403698,346077,Tue Nov 14 19:28:12 +0000 2017,@AppleSupport Yeah I did that and Spotify told me to contact you guys. I reinstalled the app turned my phone off and on. It still shows up as free.,@346077 We appreciate this info. Connect with us in DM and we'll continue from there: https://t.co/GDrqU22YpT
2403775,691474,Tue Nov 14 08:17:49 +0000 2017,"In last 3 month, Encountered 2nd issue related to charging in @115858 Mac book pro. @AppleSupport #iShit","@691474 We'd like to see how we can help with your MacBook Pro. To get started, send us a DM with more information about what's going on, and we'll continue from there. https://t.co/GDrqU22YpT"
2403794,691478,Tue Nov 14 17:06:15 +0000 2017,@AppleSupport Will try the tricks of the trade and then get back with any issue if it persists .Thanks a tonne 🍎,@691478 That sounds good. You're welcome!
2403802,748070,Sat Nov 18 18:22:09 +0000 2017,"@691479 @AppleSupport I face issue with orientation, after playing game like coc and coming back to home screen my notifications and control center are accessible from left and right or other way. And when apps are getting updated my phone heats up a lot. Regret updating to ios11🤐 https://t.co/tgoIkTGBh4",@748070 Thanks for contacting us. We'd like to help out the best we can. Could you please tell us which ios version you're running? This can be found by going to: Settings &gt; General &gt; About.
2404868,691721,Tue Nov 14 15:24:36 +0000 2017,"@AppleSupport Model MGKM2J/A 
Version 11.11.1

The problems were with the space bar changing the keys from the letters to the number and punctuation, which is really really annoying. Also the punctuation that was on the English (Japan) letters keyboard were not , &amp; . but the Japanese 、&amp; 。",@691721 We'd like to explore some additional options on this. Please join us in DM where we can do so. https://t.co/GDrqU22YpT
2404878,691724,Tue Nov 14 12:07:52 +0000 2017,MY IPHONE KEEPS DELETING ALL THE CUTE MSGS FROM MY BOO @AppleSupport WE. NEED. TO. TALK.,"@691724 We would be happy to help. This is only happening with one contact? Have you tried restarting your iPhone? Lastly, how much free space appears on your device in Settings &gt; General &gt; About?"
2404888,691728,Tue Nov 14 12:14:16 +0000 2017,"Thank you, @AppleSupport @115858 for helping me fail my class by this awful email :)) https://t.co/2U140E1VSK","@691728 An update has been released to resolve this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6"
2404967,691751,Tue Nov 14 11:24:49 +0000 2017,@AppleSupport Hi 11.1.1 has made my iPhone 6S unusable....switches off and on....battery says 1% then 43%....please advise,@691751 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT
2404988,691757,Tue Nov 14 11:17:42 +0000 2017,"Hey @AppleSupport! I've got a new 12"" iPad Pro with your keyboard cover. But when using that cover, it is popping up from the table. Do you have any suggestions on how to fix this? It's very annoying :( https://t.co/vT6MunnM0J",@691757 Let's take a look. Does your iPad and cover lay flat when it's not being used? Does this happen on every surface you use it on?
2406542,692105,Tue Nov 14 14:04:45 +0000 2017,How do I turn off the Do Not Distrube When Driving feature on the new iOS update? 😱 @AppleSupport #applehelp,@692105 Check out this link for your options on that: https://t.co/BdISLrN866
2406599,692119,Tue Nov 14 15:38:47 +0000 2017,"@AppleSupport iPad, just purchased in August 2017. The keyboard is horrible, I have to correct typos most of the time. The numbers replace letters, it’s a nightmare. Thanks for your help.","@692119 Thanks for letting us know. We want to assist with the keyboard on the iPad, but need a few more details from you.

What iOS version is installed on the device?
If you have not tried already, please restart the iPhone. https://t.co/n9BF3L9h6y https://t.co/GDrqU22YpT"
2406607,692121,Tue Nov 14 15:36:42 +0000 2017,@AppleSupport Ios 11.1.1 on the iPhone 6,@692121 Got it. Let’s continue to work together on this in DM: https://t.co/GDrqU22YpT
2406616,692122,Tue Nov 14 20:07:10 +0000 2017,@AppleSupport I restored the last backup. I need my contacts and pictures. I can’t set it up as new.,@692122 Thanks for letting us know. Please send us a DM and we'll continue our conversation there. https://t.co/GDrqU22YpT
2406704,692150,Tue Nov 14 12:30:15 +0000 2017,Hey @AppleSupport @115858 is there a reason ALL of my notifications disappear when I try to preview/view/clear only one??? I need this fixed ASAP bc #BTSxAMAs is going to light my notifs on fire https://t.co/lMh55spDqU,@692150 Help is here and thanks for that video. Let's meet up in DM to check this out together. What iOS version shows in Settings &gt; General &gt; About? https://t.co/GDrqU22YpT
2406712,692153,Tue Nov 14 15:27:31 +0000 2017,"@AppleSupport Thanks. Yes, I did delete my photos and restart my phone several times.",@692153 You're welcome. We're glad to help. Do you have any shared albums on your iPhone?
2406762,692167,Tue Nov 14 13:02:44 +0000 2017,Okay now my email is having the “I️” glitch 🙄 tf is this?! Has the newest software update fixed this? Anyone know?!?!?  @115858 @AppleSupport https://t.co/dQ3uP7Xsif,"@692167 Thanks for reaching out. To make sure we're on the same page, you're currently on iOS 11.1.1, correct? Please let us know by DM. https://t.co/GDrqU22YpT"
2406767,125159,Tue Nov 14 17:51:23 +0000 2017,"@AppleSupport I fixed it by rebooting. I was in Safari and my phone froze up. This is a new iPhone 7 phone I picked up in the summer, no problems before you rolled out the iOS 11 updates. Now it freezes up all the time!",@125159 Thanks for following up. Send us a DM so we can continue to look into this with you there. https://t.co/GDrqU22YpT
2408501,692567,Tue Nov 14 16:06:55 +0000 2017,@AppleSupport It usually notified me when there’s an available update but it seems it didn’t.,@692567 Does everything seem to be working okay after you completed the update?
2408507,614407,Tue Nov 14 14:29:58 +0000 2017,@115858 @AppleSupport saying “I️ “sucks and it is a glitch I️ in the software.,"@614407 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6"
